N,overhead,structure,method_id,method,trials,actual_N_mu,matrix_rows_mu,cols_mu,cols_var,cols_sd,c50,c95,c99,rows_mu,rows_var,rows_sd,r50,r95,r99,row_refs_mu,row_xors_mu,matrix_refs_mu,matrix_xors_mu,solve_sparse_xors_mu,solve_dense_xors_est_mu,solve_total_xors_est_mu,combined_xors_mu,build_us,greedy_us,total_us,throughput_per_s
1000,0,lt_m2_c1024_fold25,42,rqcc_dup,400,999.835,999.835,21.08,17.3836,4.169364459962694,21,28,32,21.08,17.3836,4.169364459962694,21,28,32,7.564499999999999,6.564499999999999,7563.495,6563.66,6371.8,461.75,6833.55,13397.21,5240.6,6458.55,11737.85,85.19447769395587
1000,0,lt_m2_c1024_fold25,43,rqcc_ratio,400,999.835,999.835,21.0825,17.38069375,4.169015921053792,21,28,32,21.0825,17.38069375,4.169015921053792,21,28,32,7.564499999999999,6.564499999999999,7563.495,6563.66,6452.64,461.8525,6914.4925,13478.1525,5397.15,6650.025,12060.825,82.91306772132089
1000,0,lt_m2_c1024_fold25,75,ks_boundary_min,400,999.835,999.835,21.08,17.3836,4.169364459962694,21,28,32,21.08,17.3836,4.169364459962694,21,28,32,7.564499999999999,6.564499999999999,7563.495,6563.66,6482.7925,461.75,6944.5425,13508.2025,5316.675,6231.95,11567.275,86.45078464893417
1000,0,lt_m2_c1024_fold25,76,ks_boundary_max,400,999.835,999.835,21.08,17.3836,4.169364459962694,21,28,32,21.08,17.3836,4.169364459962694,21,28,32,7.564499999999999,6.564499999999999,7563.495,6563.66,6344.405,461.75,6806.155,13369.814999999999,5004.05,6128.1,11144.0,89.73438621679827
1000,0,lt_m2_c1024_fold25,78,ks_lowref,400,999.835,999.835,21.08,17.3836,4.169364459962694,21,28,32,21.08,17.3836,4.169364459962694,21,28,32,7.564499999999999,6.564499999999999,7563.495,6563.66,6496.1725,461.75,6957.9225,13521.5825,5304.025,6224.05,11554.55,86.54599270417282
1000,0,lt_m2_c1024_fold25,79,ks_random,400,999.835,999.835,21.08,17.3836,4.169364459962694,21,28,32,21.08,17.3836,4.169364459962694,21,28,32,7.564499999999999,6.564499999999999,7563.495,6563.66,6426.4325,461.75,6888.1825,13451.842499999999,4749.725,5630.45,10392.55,96.22277496860733
1000,0,lt_m2_c1024_fold25,94,hyb_lowref10,400,999.835,999.835,22.3775,18.53999375,4.305809302558579,22,30,34,22.3775,18.53999375,4.305809302558579,22,30,34,7.564499999999999,6.564499999999999,7563.495,6563.66,6375.55,519.2925,6894.8425,13458.502499999999,6004.175,209.35,6270.975,159.46483601034925
1000,0,lt_m2_c1024_fold25,99,hyb_rqbeam,400,999.835,999.835,21.05,17.2875,4.157823950096974,20,28,32,21.05,17.2875,4.157823950096974,20,28,32,7.564499999999999,6.564499999999999,7563.495,6563.66,6485.9775,460.39,6946.3675,13510.0275,5587.625,2383.075,8047.25,124.26605362080214
1000,0,lt_m2_c1024_fold50,0,default,400,999.835,999.835,22.24,16.4974,4.0616991518328875,22,29,33,22.24,16.4974,4.0616991518328875,22,29,33,7.5523,6.5523,7551.2,6551.365,6342.67,511.115,6853.785,13405.15,5655.8,180.15,5874.225,170.23522251871523
1000,0,lt_m2_c1024_fold50,7,random_tie,400,999.835,999.835,22.2125,16.33234375,4.041329453286381,22,29,33,22.2125,16.33234375,4.041329453286381,22,29,33,7.5523,6.5523,7551.2,6551.365,6343.1075,509.7275,6852.835,13404.2,5285.275,181.85,5509.325,181.51043911912984
1000,0,lt_m2_c1024_fold50,10,raptorq_d2cc,400,999.835,999.835,20.8375,14.80609375,3.8478687282702357,21,27,31,20.8375,14.80609375,3.8478687282702357,21,27,31,7.5523,6.5523,7551.2,6551.365,6484.855,449.0075,6933.8625,13485.2275,6423.5,531.95,7005.55,142.7439672830827
1000,0,lt_m2_c1024_fold50,18,rqd2_default,400,999.835,999.835,20.8375,14.80609375,3.8478687282702357,21,27,31,20.8375,14.80609375,3.8478687282702357,21,27,31,7.5523,6.5523,7551.2,6551.365,6361.34,449.0075,6810.3475,13361.7125,5209.05,475.175,5715.0,174.97812773403325
1000,0,lt_m2_c1024_fold50,19,rqd2_minfill,400,999.835,999.835,20.8375,14.80609375,3.8478687282702357,21,27,31,20.8375,14.80609375,3.8478687282702357,21,27,31,7.5523,6.5523,7551.2,6551.365,6462.04,449.0075,6911.0475,13462.412499999999,5067.275,5948.0,11027.425,90.6830016980392
1000,0,lt_m2_c1024_fold50,29,top16_lowref,400,999.835,999.835,24.45,17.1525,4.141557677975764,24,31,36,24.45,17.1525,4.141557677975764,24,31,36,7.5523,6.5523,7551.2,6551.365,6405.69,614.955,7020.645,13572.01,5729.0,346.1,6099.35,163.9518965135629
1000,0,lt_m2_c1024_fold50,40,rqcc_lowref,400,999.835,999.835,20.8675,14.80994375,3.848368972694796,21,27,31,20.8675,14.80994375,3.848368972694796,21,27,31,7.5523,6.5523,7551.2,6551.365,6484.825,450.2625,6935.0875,13486.4525,6151.15,558.025,6758.575,147.9601839145086
1000,0,lt_m2_c1024_fold50,42,rqcc_dup,400,999.835,999.835,20.835,14.777775000000002,3.844187170261095,21,27,31,20.835,14.777775000000002,3.844187170261095,21,27,31,7.5523,6.5523,7551.2,6551.365,6362.115,448.875,6810.99,13362.355,5933.075,7070.9,13036.025,76.71050032506075
1000,0,lt_m2_c1024_fold50,43,rqcc_ratio,400,999.835,999.835,20.8375,14.72609375,3.8374592831716146,21,27,31,20.8375,14.72609375,3.8374592831716146,21,27,31,7.5523,6.5523,7551.2,6551.365,6442.67,448.9275,6891.5975,13442.9625,5624.15,6964.6,12600.225,79.36366215682656
1000,0,lt_m2_c1024_fold50,75,ks_boundary_min,400,999.835,999.835,20.8375,14.80609375,3.8478687282702357,21,27,31,20.8375,14.80609375,3.8478687282702357,21,27,31,7.5523,6.5523,7551.2,6551.365,6471.68,449.0075,6920.6875,13472.0525,5373.15,6223.975,11609.75,86.13449902022008
1000,0,lt_m2_c1024_fold50,76,ks_boundary_max,400,999.835,999.835,20.8375,14.80609375,3.8478687282702357,21,27,31,20.8375,14.80609375,3.8478687282702357,21,27,31,7.5523,6.5523,7551.2,6551.365,6335.0375,449.0075,6784.045,13335.41,5685.45,6671.3,12371.35,80.83192214269259
1000,0,lt_m2_c1024_fold50,78,ks_lowref,400,999.835,999.835,20.8375,14.80609375,3.8478687282702357,21,27,31,20.8375,14.80609375,3.8478687282702357,21,27,31,7.5523,6.5523,7551.2,6551.365,6484.8625,449.0075,6933.87,13485.235,5413.9,6216.225,11649.325,85.84188354260868
1000,0,lt_m2_c1024_fold50,79,ks_random,400,999.835,999.835,20.8375,14.80609375,3.8478687282702357,21,27,31,20.8375,14.80609375,3.8478687282702357,21,27,31,7.5523,6.5523,7551.2,6551.365,6414.105,449.0075,6863.1125,13414.4775,5264.875,5914.275,11198.7,89.2960790091707
1000,0,lt_m2_c1024_fold50,94,hyb_lowref10,400,999.835,999.835,22.2075,16.37944375,4.047152548397453,22,29,33,22.2075,16.37944375,4.047152548397453,22,29,33,7.5523,6.5523,7551.2,6551.365,6365.52,509.5525,6875.0725,13426.4375,5318.725,198.175,5542.675,180.41829982815156
1000,0,lt_m2_c1024_fold50,99,hyb_rqbeam,400,999.835,999.835,20.82,14.8126,3.848714070959286,21,28,31,20.82,14.8126,3.848714070959286,21,28,31,7.5523,6.5523,7551.2,6551.365,6474.3175,448.285,6922.6025,13473.967499999999,5365.525,2439.925,7864.1,127.1601327551786
1000,0,lt_m2_c1280,0,default,400,999.835,999.835,22.415,15.297775,3.9112370165971786,22,29,33,22.415,15.297775,3.9112370165971786,22,29,33,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6228.155,517.73,6745.885,13185.035,5468.975,171.925,5690.1,175.74383578495983
1000,0,lt_m2_c1280,7,random_tie,400,999.835,999.835,22.385,15.301775,3.9117483303505094,22,29,33,22.385,15.301775,3.9117483303505094,22,29,33,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6228.66,516.39,6745.05,13184.2,5468.275,201.725,5707.65,175.20345501213285
1000,0,lt_m2_c1280,10,raptorq_d2cc,400,999.835,999.835,20.9325,14.392943749999999,3.7938033357041583,21,28,30,20.9325,14.392943749999999,3.7938033357041583,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6374.4925,452.5625,6827.055,13266.205,5457.525,482.425,5973.375,167.40954652939084
1000,0,lt_m2_c1280,18,rqd2_default,400,999.835,999.835,20.9325,14.392943749999999,3.7938033357041583,21,28,30,20.9325,14.392943749999999,3.7938033357041583,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6248.0875,452.5625,6700.65,13139.8,5713.4,439.075,6178.45,161.85289190654615
1000,0,lt_m2_c1280,19,rqd2_minfill,400,999.835,999.835,20.9325,14.392943749999999,3.7938033357041583,21,28,30,20.9325,14.392943749999999,3.7938033357041583,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6352.09,452.5625,6804.6525,13243.8025,5214.6,5666.375,10899.225,91.74964274982854
1000,0,lt_m2_c1280,29,top16_lowref,400,999.835,999.835,24.4925,17.704943749999998,4.2077242958635015,24,32,35,24.4925,17.704943749999998,4.2077242958635015,24,32,35,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6292.7125,617.5875,6910.3,13349.45,5264.325,340.175,5629.525,177.63488038511244
1000,0,lt_m2_c1280,40,rqcc_lowref,400,999.835,999.835,20.9625,14.57609375,3.817865077500775,21,28,31,20.9625,14.57609375,3.817865077500775,21,28,31,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6374.4575,454.0025,6828.46,13267.61,5628.4,546.475,6211.625,160.9884692008935
1000,0,lt_m2_c1280,42,rqcc_dup,400,999.835,999.835,20.9325,14.392943749999999,3.7938033357041583,21,28,30,20.9325,14.392943749999999,3.7938033357041583,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6249.08,452.5625,6701.6425,13140.7925,5464.375,6403.35,11896.525,84.05815984079385
1000,0,lt_m2_c1280,43,rqcc_ratio,400,999.835,999.835,20.9325,14.392943749999999,3.7938033357041583,21,28,30,20.9325,14.392943749999999,3.7938033357041583,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6332.5775,452.5625,6785.14,13224.29,5622.475,6548.25,12202.4,81.95109158853997
1000,0,lt_m2_c1280,75,ks_boundary_min,400,999.835,999.835,20.9325,14.392943749999999,3.7938033357041583,21,28,30,20.9325,14.392943749999999,3.7938033357041583,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6360.48,452.5625,6813.0425,13252.1925,6099.375,6929.3,13042.725,76.67109442236956
1000,0,lt_m2_c1280,76,ks_boundary_max,400,999.835,999.835,20.9325,14.392943749999999,3.7938033357041583,21,28,30,20.9325,14.392943749999999,3.7938033357041583,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6221.4475,452.5625,6674.01,13113.16,5507.75,6369.2,11896.95,84.05515699401947
1000,0,lt_m2_c1280,78,ks_lowref,400,999.835,999.835,20.9325,14.392943749999999,3.7938033357041583,21,28,30,20.9325,14.392943749999999,3.7938033357041583,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6374.5025,452.5625,6827.065,13266.215,5248.7,5815.575,11077.125,90.27613211911935
1000,0,lt_m2_c1280,79,ks_random,400,999.835,999.835,20.9325,14.392943749999999,3.7938033357041583,21,28,30,20.9325,14.392943749999999,3.7938033357041583,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6304.01,452.5625,6756.5725,13195.7225,5580.55,6059.825,11660.975,85.75612245116724
1000,0,lt_m2_c1280,94,hyb_lowref10,400,999.835,999.835,22.395,15.733975000000001,3.966607492555824,22,30,33,22.395,15.733975000000001,3.966607492555824,22,30,33,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6249.7525,517.27,6767.0225,13206.1725,5524.575,242.0,5816.975,171.91065803102126
1000,0,lt_m2_c1280,99,hyb_rqbeam,400,999.835,999.835,20.9725,14.41674375,3.796938734032984,21,28,30,20.9725,14.41674375,3.796938734032984,21,28,30,7.4403250000000005,6.4403250000000005,7438.985,6439.15,6364.32,454.2625,6818.5825,13257.7325,5342.525,2475.625,7868.75,127.08498808578237
1000,0,lt_m2_c1920,0,default,400,999.835,999.835,22.4825,14.47969375,3.805219277518708,22,29,32,22.4825,14.47969375,3.805219277518708,22,29,32,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6330.4425,519.9425,6850.385,13393.0475,5353.525,170.85,5555.65,179.99694005201914
1000,0,lt_m2_c1920,7,random_tie,400,999.835,999.835,22.48,14.329600000000001,3.7854458125827137,22,29,32,22.48,14.329600000000001,3.7854458125827137,22,29,32,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6330.3875,519.68,6850.0675,13392.73,5731.175,214.15,5984.325,167.10322383894592
1000,0,lt_m2_c1920,10,raptorq_d2cc,400,999.835,999.835,21.0675,14.12794375,3.7587157048651605,21,28,30,21.0675,14.12794375,3.7587157048651605,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6475.0675,457.9675,6933.035,13475.6975,5484.425,468.75,5983.425,167.1283587577349
1000,0,lt_m2_c1920,18,rqd2_default,400,999.835,999.835,21.0675,14.12794375,3.7587157048651605,21,28,30,21.0675,14.12794375,3.7587157048651605,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6349.21,457.9675,6807.1775,13349.84,5372.575,484.675,5902.125,169.43050172607323
1000,0,lt_m2_c1920,19,rqd2_minfill,400,999.835,999.835,21.0675,14.12794375,3.7587157048651605,21,28,30,21.0675,14.12794375,3.7587157048651605,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6452.8175,457.9675,6910.785,13453.4475,5136.85,6077.925,11228.175,89.061668525829
1000,0,lt_m2_c1920,29,top16_lowref,400,999.835,999.835,24.865,18.706775,4.32513294593357,25,33,35,24.865,18.706775,4.32513294593357,25,33,35,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6391.6725,636.975,7028.6475,13571.310000000001,5750.55,311.175,6106.675,163.7552350501705
1000,0,lt_m2_c1920,40,rqcc_lowref,400,999.835,999.835,21.11,14.2179,3.7706630716625957,21,28,30,21.11,14.2179,3.7706630716625957,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6475.0225,459.85,6934.8725,13477.535,6263.825,536.4,6841.25,146.17211766855473
1000,0,lt_m2_c1920,42,rqcc_dup,400,999.835,999.835,21.07,14.1151,3.757006787324186,21,28,30,21.07,14.1151,3.757006787324186,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6350.135,458.06,6808.195,13350.8575,5038.9,6198.625,11274.725,88.6939592761686
1000,0,lt_m2_c1920,43,rqcc_ratio,400,999.835,999.835,21.075,14.159375,3.762894497590917,21,28,30,21.075,14.159375,3.762894497590917,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6432.685,458.315,6891.0,13433.6625,5316.9,6743.275,12074.55,82.81882140535258
1000,0,lt_m2_c1920,75,ks_boundary_min,400,999.835,999.835,21.0675,14.12794375,3.7587157048651605,21,28,30,21.0675,14.12794375,3.7587157048651605,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6461.555,457.9675,6919.5225,13462.185000000001,5053.55,5979.8,11060.925,90.4083519235507
1000,0,lt_m2_c1920,76,ks_boundary_max,400,999.835,999.835,21.0675,14.12794375,3.7587157048651605,21,28,30,21.0675,14.12794375,3.7587157048651605,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6322.385,457.9675,6780.3525,13323.015,5620.2,6898.15,12531.475,79.79906595193303
1000,0,lt_m2_c1920,78,ks_lowref,400,999.835,999.835,21.0675,14.12794375,3.7587157048651605,21,28,30,21.0675,14.12794375,3.7587157048651605,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6475.0625,457.9675,6933.03,13475.692500000001,5636.125,6904.275,12553.4,79.65969378813708
1000,0,lt_m2_c1920,79,ks_random,400,999.835,999.835,21.0675,14.12794375,3.7587157048651605,21,28,30,21.0675,14.12794375,3.7587157048651605,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6404.435,457.9675,6862.4025,13405.065,5670.375,6538.725,12221.575,81.8225146922553
1000,0,lt_m2_c1920,94,hyb_lowref10,400,999.835,999.835,22.495,15.109974999999999,3.887155129397333,22,29,32,22.495,15.109974999999999,3.887155129397333,22,29,32,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6352.085,521.135,6873.22,13415.8825,5980.05,197.675,6213.825,160.93147135620976
1000,0,lt_m2_c1920,99,hyb_rqbeam,400,999.835,999.835,21.055,13.961975,3.7365726274220874,21,28,30,21.055,13.961975,3.7365726274220874,21,28,30,7.5443500000000006,6.5443500000000006,7542.4975,6542.6625,6464.9975,457.275,6922.2725,13464.935000000001,5736.125,2580.225,8362.9,119.57574525583232
1000,0,lt_m2_c2560_fold,0,default,400,999.835,999.835,22.5625,15.92609375,3.990751025809553,22,30,33,22.5625,15.92609375,3.990751025809553,22,30,33,7.48785,6.48785,7486.3775,6486.5425,6274.1025,524.9925,6799.095,13285.6375,5661.15,194.325,5891.55,169.73461992175234
1000,0,lt_m2_c2560_fold,7,random_tie,400,999.835,999.835,22.57,15.7751,3.9717880104557444,22,30,33,22.57,15.7751,3.9717880104557444,22,30,33,7.48785,6.48785,7486.3775,6486.5425,6274.16,525.18,6799.34,13285.8825,5243.175,164.85,5436.65,183.9367993157551
1000,0,lt_m2_c2560_fold,10,raptorq_d2cc,400,999.835,999.835,21.0175,16.527193750000002,4.0653651435018725,21,28,33,21.0175,16.527193750000002,4.0653651435018725,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6420.6225,458.2625,6878.885,13365.4275,5478.775,466.6,5979.75,167.23107153309084
1000,0,lt_m2_c2560_fold,18,rqd2_default,400,999.835,999.835,21.0175,16.527193750000002,4.0653651435018725,21,28,33,21.0175,16.527193750000002,4.0653651435018725,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6294.43,458.2625,6752.6925,13239.235,5118.45,455.725,5602.775,178.4829838785245
1000,0,lt_m2_c2560_fold,19,rqd2_minfill,400,999.835,999.835,21.0175,16.527193750000002,4.0653651435018725,21,28,33,21.0175,16.527193750000002,4.0653651435018725,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6398.67,458.2625,6856.9325,13343.474999999999,5313.15,6042.55,11369.475,87.95480881922867
1000,0,lt_m2_c2560_fold,29,top16_lowref,400,999.835,999.835,24.4875,19.90484375,4.461484478287468,24,32,36,24.4875,19.90484375,4.461484478287468,24,32,36,7.48785,6.48785,7486.3775,6486.5425,6338.985,619.5425,6958.5275,13445.07,5367.675,342.6,5769.225,173.33350666683998
1000,0,lt_m2_c2560_fold,40,rqcc_lowref,400,999.835,999.835,21.0475,16.51024375,4.063279925134373,21,28,33,21.0475,16.51024375,4.063279925134373,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6420.5725,459.5075,6880.08,13366.6225,4809.325,439.125,5279.35,189.41725780635872
1000,0,lt_m2_c2560_fold,42,rqcc_dup,400,999.835,999.835,21.0175,16.527193750000002,4.0653651435018725,21,28,33,21.0175,16.527193750000002,4.0653651435018725,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6295.18,458.2625,6753.4425,13239.985,5457.8,6805.3,12302.35,81.28528289310579
1000,0,lt_m2_c2560_fold,43,rqcc_ratio,400,999.835,999.835,21.0275,16.52674375,4.06530979754311,21,28,33,21.0275,16.52674375,4.06530979754311,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6377.9575,458.6825,6836.64,13323.182499999999,5317.875,6501.95,11833.425,84.50638762657474
1000,0,lt_m2_c2560_fold,75,ks_boundary_min,400,999.835,999.835,21.0175,16.527193750000002,4.0653651435018725,21,28,33,21.0175,16.527193750000002,4.0653651435018725,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6406.95,458.2625,6865.2125,13351.755,5030.025,6087.4,11129.325,89.85270894685885
1000,0,lt_m2_c2560_fold,76,ks_boundary_max,400,999.835,999.835,21.0175,16.527193750000002,4.0653651435018725,21,28,33,21.0175,16.527193750000002,4.0653651435018725,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6267.9075,458.2625,6726.17,13212.7125,4934.875,5918.35,10873.675,91.96522794731312
1000,0,lt_m2_c2560_fold,78,ks_lowref,400,999.835,999.835,21.0175,16.527193750000002,4.0653651435018725,21,28,33,21.0175,16.527193750000002,4.0653651435018725,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6420.6275,458.2625,6878.89,13365.432499999999,4686.55,5507.775,10213.45,97.91010872917573
1000,0,lt_m2_c2560_fold,79,ks_random,400,999.835,999.835,21.0175,16.527193750000002,4.0653651435018725,21,28,33,21.0175,16.527193750000002,4.0653651435018725,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6349.7175,458.2625,6807.98,13294.5225,5104.625,6015.1,11140.675,89.76116797231766
1000,0,lt_m2_c2560_fold,94,hyb_lowref10,400,999.835,999.835,22.53,16.4391,4.054516000708346,22,30,33,22.53,16.4391,4.054516000708346,22,30,33,7.48785,6.48785,7486.3775,6486.5425,6295.6525,524.04,6819.6925,13306.235,6318.675,269.2,6628.95,150.85345341268226
1000,0,lt_m2_c2560_fold,99,hyb_rqbeam,400,999.835,999.835,21.0125,16.54234375,4.067228017950309,21,28,33,21.0125,16.54234375,4.067228017950309,21,28,33,7.48785,6.48785,7486.3775,6486.5425,6411.38,458.0675,6869.4475,13355.99,5678.375,2871.125,8641.975,115.71428984693893
1000,0,lt_m2_c3200,0,default,400,999.835,999.835,22.2775,15.09049375,3.884648471869752,22,29,32,22.2775,15.09049375,3.884648471869752,22,29,32,7.520200000000001,6.520200000000001,7519.7025,6519.8675,6307.88,511.3775,6819.2575,13339.125,5979.6,189.425,6207.775,161.0883126401972
1000,0,lt_m2_c3200,7,random_tie,400,999.835,999.835,22.34,14.669400000000001,3.8300652735952165,22,29,32,22.34,14.669400000000001,3.8300652735952165,22,29,32,7.520200000000001,6.520200000000001,7519.7025,6519.8675,6307.345,513.745,6821.09,13340.9575,5545.275,185.575,5772.575,173.23291598636658
1000,0,lt_m2_c3200,10,raptorq_d2cc,400,999.835,999.835,20.85,14.9475,3.8661996844446613,20,28,32,20.85,14.9475,3.8661996844446613,20,28,32,7.520200000000001,6.520200000000001,7519.7025,6519.8675,6453.7775,449.67,6903.4475,13423.315,5167.4,455.475,5652.925,176.89956969179673
1000,0,lt_m2_c3200,18,rqd2_default,400,999.835,999.835,20.85,14.9475,3.8661996844446613,20,28,32,20.85,14.9475,3.8661996844446613,20,28,32,7.520200000000001,6.520200000000001,7519.7025,6519.8675,6326.835,449.67,6776.505,13296.372500000001,6490.2,672.15,7197.05,138.9458180782404
1000,0,lt_m2_c3200,19,rqd2_minfill,400,999.835,999.835,20.85,14.9475,3.8661996844446613,20,28,32,20.85,14.9475,3.8661996844446613,20,28,32,7.520200000000001,6.520200000000001,7519.7025,6519.8675,6430.95,449.67,6880.62,13400.4875,5386.125,6115.15,11512.525,86.86191778085173
